,lr,nb,rf,sgd,weight
68,0.3397014925373134,0.2408955223880597,0.4271641791044776,0.15671641791044777,68
69,0.3391044776119403,0.24059701492537314,0.4241791044776119,0.44537313432835823,69
70,0.3465671641791045,0.24029850746268658,0.42507462686567166,0.22059701492537315,70
71,0.34,0.24029850746268658,0.4349253731343284,0.11283582089552238,71
72,0.34388059701492535,0.24,0.4217910447761194,0.2155223880597015,72
73,0.3397014925373134,0.24029850746268658,0.42029850746268654,0.4835820895522388,73
74,0.3397014925373134,0.24,0.42029850746268654,0.34417910447761196,74
75,0.34507462686567164,0.24029850746268658,0.431044776119403,0.12507462686567164,75
76,0.34626865671641793,0.24,0.43223880597014924,0.44208955223880597,76
77,0.3444776119402985,0.24,0.4274626865671642,0.2217910447761194,77
78,0.3402985074626866,0.23970149253731343,0.4235820895522388,0.2591044776119403,78
79,0.3408955223880597,0.23940298507462687,0.41940298507462687,0.17791044776119402,79
80,0.34059701492537314,0.23910447761194029,0.4355223880597015,0.36776119402985075,80
81,0.33880597014925373,0.23940298507462687,0.43283582089552236,0.40507462686567164,81
82,0.34567164179104476,0.24029850746268658,0.4241791044776119,0.4065671641791045,82
83,0.3414925373134328,0.24059701492537314,0.42597014925373133,0.36656716417910445,83
84,0.34,0.24029850746268658,0.4301492537313433,0.3011940298507463,84
85,0.3465671641791045,0.24,0.43223880597014924,0.24567164179104478,85
86,0.3385074626865672,0.24,0.4256716417910448,0.4444776119402985,86
87,0.34,0.23970149253731343,0.4325373134328358,0.22417910447761194,87
88,0.3391044776119403,0.23940298507462687,0.42835820895522386,0.34328358208955223,88
89,0.34,0.23910447761194029,0.4382089552238806,0.22776119402985073,89
90,0.3391044776119403,0.23970149253731343,0.4197014925373134,0.3928358208955224,90
91,0.3480597014925373,0.23910447761194029,0.4235820895522388,0.2773134328358209,91
92,0.34686567164179105,0.23910447761194029,0.4167164179104478,0.342089552238806,92
93,0.3408955223880597,0.23880597014925373,0.42149253731343284,0.36955223880597016,93
94,0.3408955223880597,0.23850746268656717,0.43044776119402983,0.46955223880597013,94
95,0.34,0.23850746268656717,0.4223880597014925,0.30895522388059704,95
96,0.34059701492537314,0.23880597014925373,0.42208955223880595,0.4044776119402985,96
97,0.3417910447761194,0.23850746268656717,0.4286567164179104,0.17313432835820897,97
98,0.3402985074626866,0.23850746268656717,0.4292537313432836,0.2471641791044776,98
99,0.34507462686567164,0.23850746268656717,0.4376119402985075,0.4014925373134328,99
100,0.3435820895522388,0.23850746268656717,0.4301492537313433,0.268955223880597,100
101,0.35014925373134326,0.23791044776119402,0.4286567164179104,0.2382089552238806,101
